Date,Day_of_Week,Month,Week_of_Year,Is_Weekend,Year,Simulated_Patient_Visits,Actual_Consumption,Expected_Lead_Time_Days,Medicine_Shelf_Life_Days,Min_Order_Quantity,Consumption_Lag_1D,Consumption_Lag_7D,Consumption_Avg_7D,Consumption_Avg_30D
2017-05-11,Thursday,5,19,0,2017,1142,688,3,730,1000,706.0,757.0,666.2857142857143,736.4333333333333
2017-05-12,Friday,5,19,0,2017,1148,642,3,730,1000,688.0,896.0,656.4285714285714,727.6333333333333
2017-05-13,Saturday,5,19,1,2017,1149,512,3,730,1000,642.0,545.0,620.1428571428571,722.6
2017-05-14,Sunday,5,19,1,2017,1176,604,3,730,1000,512.0,603.0,615.4285714285714,714.1
2017-05-15,Monday,5,20,0,2017,1273,622,3,730,1000,604.0,630.0,615.5714285714286,713.3666666666667
2017-05-16,Tuesday,5,20,0,2017,1130,618,3,730,1000,622.0,527.0,614.4285714285714,711.2
2017-05-17,Wednesday,5,20,0,2017,1356,673,3,730,1000,618.0,706.0,627.4285714285714,710.9666666666667
2017-05-18,Thursday,5,20,0,2017,1251,598,3,730,1000,673.0,688.0,622.7142857142857,702.9666666666667
2017-05-19,Friday,5,20,0,2017,1007,805,3,730,1000,598.0,642.0,609.8571428571429,692.4
2017-05-20,Saturday,5,20,1,2017,1168,536,3,730,1000,805.0,512.0,633.1428571428571,691.9
2017-05-21,Sunday,5,20,1,2017,1116,621,3,730,1000,536.0,604.0,636.5714285714286,684.0
2017-05-22,Monday,5,21,0,2017,1054,744,3,730,1000,621.0,622.0,639.0,682.7666666666667
2017-05-23,Tuesday,5,21,0,2017,1144,614,3,730,1000,744.0,618.0,656.4285714285714,686.1666666666666
2017-05-24,Wednesday,5,21,0,2017,1196,635,3,730,1000,614.0,673.0,655.8571428571429,683.8333333333334
2017-05-25,Thursday,5,21,0,2017,1033,553,3,730,1000,635.0,598.0,650.4285714285714,675.4666666666667
2017-05-26,Friday,5,21,0,2017,1132,579,3,730,1000,553.0,805.0,644.0,670.3666666666667
2017-05-27,Saturday,5,21,1,2017,1007,590,3,730,1000,579.0,536.0,611.7142857142857,663.5
2017-05-28,Sunday,5,21,1,2017,1000,576,3,730,1000,590.0,621.0,619.4285714285714,656.4333333333333
2017-05-29,Monday,5,22,0,2017,1047,546,3,730,1000,576.0,744.0,613.0,648.5333333333333
2017-05-30,Tuesday,5,22,0,2017,1158,544,3,730,1000,546.0,614.0,584.7142857142857,644.8666666666667
2017-05-31,Wednesday,5,22,0,2017,1212,529,3,730,1000,544.0,635.0,574.7142857142857,640.2666666666667
2017-06-01,Thursday,6,22,0,2017,1065,651,3,730,1000,529.0,553.0,559.5714285714286,633.7
2017-06-02,Friday,6,22,0,2017,1042,492,3,730,1000,651.0,579.0,573.5714285714286,629.1333333333333
2017-06-03,Saturday,6,22,1,2017,998,452,3,730,1000,492.0,590.0,561.1428571428571,621.2
2017-06-04,Sunday,6,22,1,2017,1009,452,3,730,1000,452.0,576.0,541.4285714285714,611.0333333333333
2017-06-05,Monday,6,23,0,2017,1149,577,3,730,1000,452.0,546.0,523.7142857142857,596.2333333333333
2017-06-06,Tuesday,6,23,0,2017,1065,507,3,730,1000,577.0,544.0,528.1428571428571,597.3
2017-06-07,Wednesday,6,23,0,2017,1052,508,3,730,1000,507.0,529.0,522.8571428571429,594.1
2017-06-08,Thursday,6,23,0,2017,888,514,3,730,1000,508.0,651.0,519.8571428571429,590.0333333333333
2017-06-09,Friday,6,23,0,2017,1155,458,3,730,1000,514.0,492.0,500.2857142857143,589.6
2017-06-10,Saturday,6,23,1,2017,989,487,3,730,1000,458.0,452.0,495.42857142857144,581.3333333333334
2017-06-11,Sunday,6,23,1,2017,909,464,3,730,1000,487.0,452.0,500.42857142857144,574.6333333333333
2017-06-12,Monday,6,24,0,2017,1092,410,3,730,1000,464.0,577.0,502.14285714285717,568.7
2017-06-13,Tuesday,6,24,0,2017,1030,501,3,730,1000,410.0,507.0,478.2857142857143,565.3
2017-06-14,Wednesday,6,24,0,2017,1076,500,3,730,1000,501.0,508.0,477.42857142857144,561.8666666666667
2017-06-15,Thursday,6,24,0,2017,992,462,3,730,1000,500.0,514.0,476.2857142857143,557.8
2017-06-16,Friday,6,24,0,2017,1144,565,3,730,1000,462.0,458.0,468.85714285714283,552.6
2017-06-17,Saturday,6,24,1,2017,832,420,3,730,1000,565.0,487.0,484.14285714285717,549.0
2017-06-18,Sunday,6,24,1,2017,861,406,3,730,1000,420.0,464.0,474.57142857142856,543.0666666666667
2017-06-19,Monday,6,25,0,2017,959,529,3,730,1000,406.0,410.0,466.2857142857143,529.7666666666667
2017-06-20,Tuesday,6,25,0,2017,1134,393,3,730,1000,529.0,501.0,483.2857142857143,529.5333333333333
2017-06-21,Wednesday,6,25,0,2017,1124,594,3,730,1000,393.0,500.0,467.85714285714283,521.9333333333333
2017-06-22,Thursday,6,25,0,2017,1030,498,3,730,1000,594.0,462.0,481.2857142857143,516.9333333333333
2017-06-23,Friday,6,25,0,2017,1011,535,3,730,1000,498.0,565.0,486.42857142857144,513.0666666666667
2017-06-24,Saturday,6,25,1,2017,914,359,3,730,1000,535.0,420.0,482.14285714285717,509.73333333333335
2017-06-25,Sunday,6,25,1,2017,800,371,3,730,1000,359.0,406.0,473.42857142857144,503.26666666666665
2017-06-26,Monday,6,26,0,2017,969,466,3,730,1000,371.0,529.0,468.42857142857144,496.3333333333333
2017-06-27,Tuesday,6,26,0,2017,1025,533,3,730,1000,466.0,393.0,459.42857142857144,492.2
2017-06-28,Wednesday,6,26,0,2017,1100,462,3,730,1000,533.0,594.0,479.42857142857144,490.76666666666665
2017-06-29,Thursday,6,26,0,2017,1017,525,3,730,1000,462.0,498.0,460.57142857142856,487.96666666666664
2017-06-30,Friday,6,26,0,2017,1061,443,3,730,1000,525.0,535.0,464.42857142857144,487.3333333333333
2017-07-01,Saturday,7,26,1,2017,800,383,3,730,1000,443.0,359.0,451.2857142857143,484.46666666666664
2017-07-02,Sunday,7,26,1,2017,864,407,3,730,1000,383.0,371.0,454.7142857142857,475.53333333333336
2017-07-03,Monday,7,27,0,2017,1011,406,3,730,1000,407.0,466.0,459.85714285714283,472.7
2017-07-04,Tuesday,7,27,0,2017,1076,438,3,730,1000,406.0,533.0,451.2857142857143,471.1666666666667
2017-07-05,Wednesday,7,27,0,2017,1009,402,3,730,1000,438.0,462.0,437.7142857142857,470.7
2017-07-06,Thursday,7,27,0,2017,1096,489,3,730,1000,402.0,525.0,429.14285714285717,464.8666666666667
2017-07-07,Friday,7,27,0,2017,921,485,3,730,1000,489.0,443.0,424.0,464.26666666666665
2017-07-08,Saturday,7,27,1,2017,868,398,3,730,1000,485.0,383.0,430.0,463.5
2017-07-09,Sunday,7,27,1,2017,873,397,3,730,1000,398.0,407.0,432.14285714285717,459.6333333333333
2017-07-10,Monday,7,28,0,2017,761,429,3,730,1000,397.0,406.0,430.7142857142857,457.6
2017-07-11,Tuesday,7,28,0,2017,942,385,3,730,1000,429.0,438.0,434.0,455.6666666666667
2017-07-12,Wednesday,7,28,0,2017,924,444,3,730,1000,385.0,402.0,426.42857142857144,453.03333333333336
2017-07-13,Thursday,7,28,0,2017,1023,440,3,730,1000,444.0,489.0,432.42857142857144,454.1666666666667
2017-07-14,Friday,7,28,0,2017,978,441,3,730,1000,440.0,485.0,425.42857142857144,452.1333333333333
2017-07-15,Saturday,7,28,1,2017,807,371,3,730,1000,441.0,398.0,419.14285714285717,450.1666666666667
2017-07-16,Sunday,7,28,1,2017,733,316,3,730,1000,371.0,397.0,415.2857142857143,447.1333333333333
2017-07-17,Monday,7,29,0,2017,836,428,3,730,1000,316.0,429.0,403.7142857142857,438.8333333333333
2017-07-18,Tuesday,7,29,0,2017,907,412,3,730,1000,428.0,385.0,403.57142857142856,439.1
2017-07-19,Wednesday,7,29,0,2017,938,385,3,730,1000,412.0,444.0,407.42857142857144,439.3
2017-07-20,Thursday,7,29,0,2017,977,459,3,730,1000,385.0,440.0,399.0,434.5
2017-07-21,Friday,7,29,0,2017,857,386,3,730,1000,459.0,441.0,401.7142857142857,436.7
2017-07-22,Saturday,7,29,1,2017,917,370,3,730,1000,386.0,371.0,393.85714285714283,429.76666666666665
2017-07-23,Sunday,7,29,1,2017,802,318,3,730,1000,370.0,316.0,393.7142857142857,425.5
2017-07-24,Monday,7,30,0,2017,871,427,3,730,1000,318.0,428.0,394.0,418.26666666666665
2017-07-25,Tuesday,7,30,0,2017,1067,394,3,730,1000,427.0,412.0,393.85714285714283,420.53333333333336
2017-07-26,Wednesday,7,30,0,2017,923,463,3,730,1000,394.0,385.0,391.2857142857143,421.3
2017-07-27,Thursday,7,30,0,2017,1084,369,3,730,1000,463.0,459.0,402.42857142857144,421.2
2017-07-28,Friday,7,30,0,2017,942,499,3,730,1000,369.0,386.0,389.57142857142856,415.73333333333335
2017-07-29,Saturday,7,30,1,2017,851,361,3,730,1000,499.0,370.0,405.7142857142857,416.96666666666664
2017-07-30,Sunday,7,30,1,2017,724,295,3,730,1000,361.0,318.0,404.42857142857144,411.5
2017-07-31,Monday,7,31,0,2017,1069,443,3,730,1000,295.0,427.0,401.14285714285717,406.56666666666666
2017-08-01,Tuesday,8,31,0,2017,991,425,3,730,1000,443.0,394.0,403.42857142857144,408.56666666666666
2017-08-02,Wednesday,8,31,0,2017,1094,391,3,730,1000,425.0,463.0,407.85714285714283,409.1666666666667
2017-08-03,Thursday,8,31,0,2017,803,344,3,730,1000,391.0,369.0,397.57142857142856,408.6666666666667
2017-08-04,Friday,8,31,0,2017,835,443,3,730,1000,344.0,499.0,394.0,405.53333333333336
2017-08-05,Saturday,8,31,1,2017,884,334,3,730,1000,443.0,361.0,386.0,406.9
2017-08-06,Sunday,8,31,1,2017,732,337,3,730,1000,334.0,295.0,382.14285714285717,401.73333333333335
2017-08-07,Monday,8,32,0,2017,870,357,3,730,1000,337.0,443.0,388.14285714285717,396.8
2017-08-08,Tuesday,8,32,0,2017,1074,399,3,730,1000,357.0,425.0,375.85714285714283,395.43333333333334
2017-08-09,Wednesday,8,32,0,2017,927,385,3,730,1000,399.0,391.0,372.14285714285717,395.5
2017-08-10,Thursday,8,32,0,2017,897,331,3,730,1000,385.0,344.0,371.2857142857143,394.03333333333336
2017-08-11,Friday,8,32,0,2017,882,425,3,730,1000,331.0,443.0,369.42857142857144,392.23333333333335
2017-08-12,Saturday,8,32,1,2017,661,300,3,730,1000,425.0,334.0,366.85714285714283,391.6
2017-08-13,Sunday,8,32,1,2017,751,357,3,730,1000,300.0,337.0,362.0,386.93333333333334
2017-08-14,Monday,8,33,0,2017,946,388,3,730,1000,357.0,357.0,364.85714285714283,384.1333333333333
2017-08-15,Tuesday,8,33,0,2017,1055,457,3,730,1000,388.0,399.0,369.2857142857143,384.7
2017-08-16,Wednesday,8,33,0,2017,772,367,3,730,1000,457.0,385.0,377.57142857142856,389.4
2017-08-17,Thursday,8,33,0,2017,825,372,3,730,1000,367.0,331.0,375.0,387.3666666666667
2017-08-18,Friday,8,33,0,2017,1051,412,3,730,1000,372.0,425.0,380.85714285714283,386.03333333333336
2017-08-19,Saturday,8,33,1,2017,929,372,3,730,1000,412.0,300.0,379.0,386.93333333333334
2017-08-20,Sunday,8,33,1,2017,815,321,3,730,1000,372.0,357.0,389.2857142857143,384.03333333333336
2017-08-21,Monday,8,34,0,2017,1018,474,3,730,1000,321.0,388.0,384.14285714285717,381.8666666666667
2017-08-22,Tuesday,8,34,0,2017,948,364,3,730,1000,474.0,457.0,396.42857142857144,385.3333333333333
2017-08-23,Wednesday,8,34,0,2017,986,458,3,730,1000,364.0,367.0,383.14285714285717,386.8666666666667
2017-08-24,Thursday,8,34,0,2017,1071,437,3,730,1000,458.0,372.0,396.14285714285717,387.9
2017-08-25,Friday,8,34,0,2017,1064,425,3,730,1000,437.0,412.0,405.42857142857144,389.3333333333333
2017-08-26,Saturday,8,34,1,2017,815,275,3,730,1000,425.0,372.0,407.2857142857143,388.06666666666666
2017-08-27,Sunday,8,34,1,2017,863,343,3,730,1000,275.0,321.0,393.42857142857144,384.93333333333334
2017-08-28,Monday,8,35,0,2017,967,464,3,730,1000,343.0,474.0,396.57142857142856,379.73333333333335
2017-08-29,Tuesday,8,35,0,2017,870,393,3,730,1000,464.0,364.0,395.14285714285717,383.1666666666667
2017-08-30,Wednesday,8,35,0,2017,946,422,3,730,1000,393.0,458.0,399.2857142857143,386.43333333333334
2017-08-31,Thursday,8,35,0,2017,838,378,3,730,1000,422.0,437.0,394.14285714285717,385.73333333333335
2017-09-01,Friday,9,35,0,2017,1093,452,3,730,1000,378.0,425.0,385.7142857142857,384.1666666666667
2017-09-02,Saturday,9,35,1,2017,906,296,3,730,1000,452.0,275.0,389.57142857142856,386.2
2017-09-03,Sunday,9,35,1,2017,763,315,3,730,1000,296.0,343.0,392.57142857142856,384.6
2017-09-04,Monday,9,36,0,2017,876,458,3,730,1000,315.0,464.0,388.57142857142856,380.3333333333333
2017-09-05,Tuesday,9,36,0,2017,951,400,3,730,1000,458.0,393.0,387.7142857142857,384.46666666666664
2017-09-06,Wednesday,9,36,0,2017,967,477,3,730,1000,400.0,422.0,388.7142857142857,386.56666666666666
2017-09-07,Thursday,9,36,0,2017,1016,471,3,730,1000,477.0,378.0,396.57142857142856,390.56666666666666
2017-09-08,Friday,9,36,0,2017,1042,484,3,730,1000,471.0,452.0,409.85714285714283,392.96666666666664
2017-09-09,Saturday,9,36,1,2017,854,381,3,730,1000,484.0,296.0,414.42857142857144,396.26666666666665
2017-09-10,Sunday,9,36,1,2017,908,343,3,730,1000,381.0,315.0,426.57142857142856,397.93333333333334
2017-09-11,Monday,9,37,0,2017,958,426,3,730,1000,343.0,458.0,430.57142857142856,395.2
2017-09-12,Tuesday,9,37,0,2017,979,506,3,730,1000,426.0,400.0,426.0,399.4
2017-09-13,Wednesday,9,37,0,2017,1003,493,3,730,1000,506.0,477.0,441.14285714285717,404.3666666666667
2017-09-14,Thursday,9,37,0,2017,1004,450,3,730,1000,493.0,471.0,443.42857142857144,407.8666666666667
2017-09-15,Friday,9,37,0,2017,1153,463,3,730,1000,450.0,484.0,440.42857142857144,407.6333333333333
2017-09-16,Saturday,9,37,1,2017,747,409,3,730,1000,463.0,381.0,437.42857142857144,410.8333333333333
2017-09-17,Sunday,9,37,1,2017,826,382,3,730,1000,409.0,343.0,441.42857142857144,412.06666666666666
2017-09-18,Monday,9,38,0,2017,1105,461,3,730,1000,382.0,426.0,447.0,411.06666666666666
2017-09-19,Tuesday,9,38,0,2017,924,496,3,730,1000,461.0,506.0,452.0,414.03333333333336
2017-09-20,Wednesday,9,38,0,2017,1048,515,3,730,1000,496.0,493.0,450.57142857142856,419.8666666666667
2017-09-21,Thursday,9,38,0,2017,1194,562,3,730,1000,515.0,450.0,453.7142857142857,421.23333333333335
2017-09-22,Friday,9,38,0,2017,1026,554,3,730,1000,562.0,463.0,469.7142857142857,427.8333333333333
2017-09-23,Saturday,9,38,1,2017,861,445,3,730,1000,554.0,409.0,482.7142857142857,431.03333333333336
2017-09-24,Sunday,9,38,1,2017,939,359,3,730,1000,445.0,382.0,487.85714285714283,431.3
2017-09-25,Monday,9,39,0,2017,952,511,3,730,1000,359.0,461.0,484.57142857142856,429.1
2017-09-26,Tuesday,9,39,0,2017,1081,488,3,730,1000,511.0,496.0,491.7142857142857,436.96666666666664
2017-09-27,Wednesday,9,39,0,2017,921,463,3,730,1000,488.0,515.0,490.57142857142856,441.8
2017-09-28,Thursday,9,39,0,2017,944,544,3,730,1000,463.0,562.0,483.14285714285717,441.76666666666665
2017-09-29,Friday,9,39,0,2017,1076,451,3,730,1000,544.0,554.0,480.57142857142856,446.8
2017-09-30,Saturday,9,39,1,2017,856,392,3,730,1000,451.0,445.0,465.85714285714283,447.76666666666665
2017-10-01,Sunday,10,39,1,2017,982,484,3,730,1000,392.0,359.0,458.2857142857143,448.23333333333335
2017-10-02,Monday,10,40,0,2017,970,608,3,730,1000,484.0,511.0,476.14285714285717,449.3
2017-10-03,Tuesday,10,40,0,2017,1080,713,3,730,1000,608.0,488.0,490.0,459.7
2017-10-04,Wednesday,10,40,0,2017,1095,608,3,730,1000,713.0,463.0,522.1428571428571,472.96666666666664
2017-10-05,Thursday,10,40,0,2017,1055,528,3,730,1000,608.0,544.0,542.8571428571429,477.96666666666664
2017-10-06,Friday,10,40,0,2017,1030,624,3,730,1000,528.0,451.0,540.5714285714286,482.23333333333335
2017-10-07,Saturday,10,40,1,2017,889,422,3,730,1000,624.0,392.0,565.2857142857143,487.1333333333333
2017-10-08,Sunday,10,40,1,2017,1065,438,3,730,1000,422.0,484.0,569.5714285714286,485.5
2017-10-09,Monday,10,41,0,2017,1118,548,3,730,1000,438.0,608.0,563.0,483.96666666666664
2017-10-10,Tuesday,10,41,0,2017,1118,475,3,730,1000,548.0,713.0,554.4285714285714,489.53333333333336
2017-10-11,Wednesday,10,41,0,2017,1037,503,3,730,1000,475.0,608.0,520.4285714285714,493.93333333333334
2017-10-12,Thursday,10,41,0,2017,1084,587,3,730,1000,503.0,528.0,505.42857142857144,496.5
2017-10-13,Friday,10,41,0,2017,1095,508,3,730,1000,587.0,624.0,513.8571428571429,499.2
2017-10-14,Saturday,10,41,1,2017,907,482,3,730,1000,508.0,422.0,497.2857142857143,499.7
2017-10-15,Sunday,10,41,1,2017,985,477,3,730,1000,482.0,438.0,505.85714285714283,500.76666666666665
2017-10-16,Monday,10,42,0,2017,1340,578,3,730,1000,477.0,548.0,511.42857142857144,501.23333333333335
2017-10-17,Tuesday,10,42,0,2017,1149,531,3,730,1000,578.0,475.0,515.7142857142857,506.8666666666667
2017-10-18,Wednesday,10,42,0,2017,1031,602,3,730,1000,531.0,503.0,523.7142857142857,511.8333333333333
2017-10-19,Thursday,10,42,0,2017,1144,591,3,730,1000,602.0,587.0,537.8571428571429,516.5333333333333
2017-10-20,Friday,10,42,0,2017,1359,576,3,730,1000,591.0,508.0,538.4285714285714,519.7
2017-10-21,Saturday,10,42,1,2017,1150,523,3,730,1000,576.0,482.0,548.1428571428571,521.7333333333333
2017-10-22,Sunday,10,42,1,2017,981,579,3,730,1000,523.0,477.0,554.0,520.4333333333333
2017-10-23,Monday,10,43,0,2017,1140,624,3,730,1000,579.0,578.0,568.5714285714286,521.2666666666667
2017-10-24,Tuesday,10,43,0,2017,1160,644,3,730,1000,624.0,531.0,575.1428571428571,527.2333333333333
2017-10-25,Wednesday,10,43,0,2017,1149,564,3,730,1000,644.0,602.0,591.2857142857143,536.7333333333333
2017-10-26,Thursday,10,43,0,2017,1028,674,3,730,1000,564.0,591.0,585.8571428571429,538.5
2017-10-27,Friday,10,43,0,2017,1195,759,3,730,1000,674.0,576.0,597.7142857142857,544.7
2017-10-28,Saturday,10,43,1,2017,1101,510,3,730,1000,759.0,523.0,623.8571428571429,554.5666666666667
2017-10-29,Sunday,10,43,1,2017,1135,625,3,730,1000,510.0,579.0,622.0,553.4333333333333
2017-10-30,Monday,10,44,0,2017,1192,742,3,730,1000,625.0,624.0,628.5714285714286,559.2333333333333
2017-10-31,Tuesday,10,44,0,2017,1086,739,3,730,1000,742.0,644.0,645.4285714285714,570.9
2017-11-01,Wednesday,11,44,0,2017,1368,650,3,730,1000,739.0,564.0,659.0,579.4
2017-11-02,Thursday,11,44,0,2017,1217,685,3,730,1000,650.0,674.0,671.2857142857143,580.8
2017-11-03,Friday,11,44,0,2017,1130,822,3,730,1000,685.0,759.0,672.8571428571429,579.8666666666667
2017-11-04,Saturday,11,44,1,2017,963,551,3,730,1000,822.0,510.0,681.8571428571429,587.0
2017-11-05,Sunday,11,44,1,2017,953,572,3,730,1000,551.0,625.0,687.7142857142857,587.7666666666667
2017-11-06,Monday,11,45,0,2017,1165,795,3,730,1000,572.0,742.0,680.1428571428571,586.0333333333333
2017-11-07,Tuesday,11,45,0,2017,1346,747,3,730,1000,795.0,739.0,687.7142857142857,598.4666666666667
2017-11-08,Wednesday,11,45,0,2017,1179,779,3,730,1000,747.0,650.0,688.8571428571429,608.7666666666667
2017-11-09,Thursday,11,45,0,2017,1210,682,3,730,1000,779.0,685.0,707.2857142857143,616.4666666666667
2017-11-10,Friday,11,45,0,2017,1391,853,3,730,1000,682.0,822.0,706.8571428571429,623.3666666666667
2017-11-11,Saturday,11,45,1,2017,1153,619,3,730,1000,853.0,551.0,711.2857142857143,635.0333333333333
2017-11-12,Sunday,11,45,1,2017,1124,628,3,730,1000,619.0,572.0,721.0,636.1
2017-11-13,Monday,11,46,0,2017,1159,855,3,730,1000,628.0,795.0,729.0,640.1
2017-11-14,Tuesday,11,46,0,2017,1373,736,3,730,1000,855.0,747.0,737.5714285714286,652.5333333333333
2017-11-15,Wednesday,11,46,0,2017,1215,775,3,730,1000,736.0,779.0,736.0,661.1666666666666
2017-11-16,Thursday,11,46,0,2017,1166,947,3,730,1000,775.0,682.0,735.4285714285714,667.7333333333333
2017-11-17,Friday,11,46,0,2017,1446,647,3,730,1000,947.0,853.0,773.2857142857143,681.6
2017-11-18,Saturday,11,46,1,2017,964,712,3,730,1000,647.0,619.0,743.8571428571429,683.1
2017-11-19,Sunday,11,46,1,2017,1210,697,3,730,1000,712.0,628.0,757.1428571428571,687.1333333333333
2017-11-20,Monday,11,47,0,2017,1344,885,3,730,1000,697.0,855.0,767.0,691.1666666666666
2017-11-21,Tuesday,11,47,0,2017,1431,832,3,730,1000,885.0,736.0,771.2857142857143,703.2333333333333
2017-11-22,Wednesday,11,47,0,2017,1257,752,3,730,1000,832.0,775.0,785.0,711.6666666666666
2017-11-23,Thursday,11,47,0,2017,1350,788,3,730,1000,752.0,947.0,781.7142857142857,715.9333333333333
2017-11-24,Friday,11,47,0,2017,1248,796,3,730,1000,788.0,647.0,759.0,720.7333333333333
2017-11-25,Saturday,11,47,1,2017,1153,626,3,730,1000,796.0,712.0,780.2857142857143,728.4666666666667
2017-11-26,Sunday,11,47,1,2017,1134,703,3,730,1000,626.0,697.0,768.0,726.8666666666667
2017-11-27,Monday,11,48,0,2017,1393,856,3,730,1000,703.0,885.0,768.8571428571429,725.0
2017-11-28,Tuesday,11,48,0,2017,1340,765,3,730,1000,856.0,832.0,764.7142857142857,736.5333333333333
2017-11-29,Wednesday,11,48,0,2017,1243,927,3,730,1000,765.0,752.0,755.1428571428571,741.2
2017-11-30,Thursday,11,48,0,2017,1439,885,3,730,1000,927.0,788.0,780.1428571428571,747.3666666666667
2017-12-01,Friday,12,48,0,2017,1224,841,3,730,1000,885.0,796.0,794.0,752.2333333333333
2017-12-02,Saturday,12,48,1,2017,1103,703,3,730,1000,841.0,626.0,800.4285714285714,758.6
2017-12-03,Sunday,12,48,1,2017,1296,665,3,730,1000,703.0,703.0,811.4285714285714,759.2
2017-12-04,Monday,12,49,0,2017,1144,1029,3,730,1000,665.0,856.0,806.0,753.9666666666667
2017-12-05,Tuesday,12,49,0,2017,1279,775,3,730,1000,1029.0,765.0,830.7142857142857,769.9
2017-12-06,Wednesday,12,49,0,2017,1545,971,3,730,1000,775.0,927.0,832.1428571428571,776.6666666666666
2017-12-07,Thursday,12,49,0,2017,1460,849,3,730,1000,971.0,885.0,838.4285714285714,782.5333333333333
2017-12-08,Friday,12,49,0,2017,1320,884,3,730,1000,849.0,841.0,833.2857142857143,785.9333333333333
2017-12-09,Saturday,12,49,1,2017,1105,772,3,730,1000,884.0,703.0,839.4285714285714,789.4333333333333
2017-12-10,Sunday,12,49,1,2017,1345,823,3,730,1000,772.0,665.0,849.2857142857143,792.4333333333333
2017-12-11,Monday,12,50,0,2017,1717,915,3,730,1000,823.0,1029.0,871.8571428571429,791.4333333333333
2017-12-12,Tuesday,12,50,0,2017,1588,1042,3,730,1000,915.0,775.0,855.5714285714286,801.3
2017-12-13,Wednesday,12,50,0,2017,1410,883,3,730,1000,1042.0,971.0,893.7142857142857,815.1
2017-12-14,Thursday,12,50,0,2017,1511,895,3,730,1000,883.0,849.0,881.1428571428571,816.0333333333333
2017-12-15,Friday,12,50,0,2017,1433,968,3,730,1000,895.0,884.0,887.7142857142857,821.3333333333334
2017-12-16,Saturday,12,50,1,2017,1285,779,3,730,1000,968.0,772.0,899.7142857142857,827.7666666666667
2017-12-17,Sunday,12,50,1,2017,1470,839,3,730,1000,779.0,823.0,900.7142857142857,822.1666666666666
2017-12-18,Monday,12,51,0,2017,1286,907,3,730,1000,839.0,915.0,903.0,828.5666666666667
2017-12-19,Tuesday,12,51,0,2017,1425,909,3,730,1000,907.0,1042.0,901.8571428571429,835.0666666666667
2017-12-20,Wednesday,12,51,0,2017,1470,784,3,730,1000,909.0,883.0,882.8571428571429,842.1333333333333
2017-12-21,Thursday,12,51,0,2017,1292,1001,3,730,1000,784.0,895.0,868.7142857142857,838.7666666666667
2017-12-22,Friday,12,51,0,2017,1377,948,3,730,1000,1001.0,968.0,883.8571428571429,844.4
2017-12-23,Saturday,12,51,1,2017,1249,760,3,730,1000,948.0,779.0,881.0,850.9333333333333
